"id_producto","categoria","precio","marca","id_tienda","ubicacion","tamano_tienda","id_cliente","edad_cliente","genero_cliente","tipo_cliente","id_promocion","tipo_promocion","descuento","fecha_venta","ventas"
"PROD179","Audio","915.89","sP","STORE4","Nueva York","9978 sq ft","CUST370","39","Femenino","Nuevo","PROMO1","Regalo","0.25",2023-06-23,"N/A"
"PROD345","Tablets","-481.13","sell","STORE11","Miami","602","CUST246","59","masculino","Premium",NA,"2x1","0.27",2023-08-14,"-5"
"PROD269","TVs","761.57","Appie","STORE3","Miami","128","CUST941","40","Masculino","Premium","PROMO7","Regalo","0.32",2023-05-23,"4"
"PROD76","Smmrtphones","900.48","Lenovo","33","Los Ángeles","2723 sq ft","CUST687","72","Mujer","Nuevo","PROMO8","Regalo","0.08",2023-05-30,"3"
"PROD390","eaptops","1346.04","Bose","TND36","Chicago","379","CUST152","20","Masculino","Regular","PROMO10","2x1","0.35",2023-08-11,"8"
"PROD323","Audio","1070.7","HP","STORE25","Nueva York","7126 sq ft","CUST460","34","Masculino","Premium","PROMO9",NA,"0.08",2023-01-18,"9"
"PROD92","Smartphones","1451.66","Lenovo","STORE40","chicago","279 m2","CUST676","19","O","Premium","PROMO3","Regalo","0.35",2023-02-24,"2"
"PROD428","Tablets","744.31","Dell","STORE46","Houston","437","CUST188","63","Femenino","Regular","PROMO2",NA,"0.32",2023-01-02,"10"
"PROD492","Laptops","986.81","Apple","STORE13","los ángeles","349","CUST514","1960-09-27","Otro","Reghlar","PROMO7","2x1","1.22",2023-07-08,"3"
"PROD267","TVs","493.29","HP","STORE21","san francisco","2604.888","CUST822","27","No especificado","Premium","PROMO6","Descuento","0.05",2023-02-25,"9"
"PROD19","Audio","1759.66","Sony","STORE12","Miami","646","CUST492","45","Otro","Regular","PROMO5","Descuento","0.47",2023-02-18,"2"
"PROD11","TVs","1545.68","HP","TND6","Chicago","534","CUST540","30","otro","Premium","PROMO5","Regalo","49%",2023-08-21,"10"
"PROD63","Szartphones","1235.14","Samsung","STORE36","Houston","331","CUST947","71","Otro","Pretium","PROMO7","Regalo","0.14",2023-10-23,"2"
"PROD356","Accesorios","1504.18","Apple","STORE38","Los Ángeles","320","CUST758","79","femenino","Premium","PROMO2","Descuento","0.28",2023-09-17,"4"
"PROD406","Audio","1719.06","Lenovo","STORE10","Los Ángeles","283","CUST105","29 años","Femenino","Regular","PROMO6","Descuento","0.33",2023-11-22,"-3"
"PROD395","TVr","1903.29","LG","STORE16","Nueva York","1948 sq ft","CUST22","74","femenino","Regular",NA,"Descuento","0.36",2023-02-04,"4"
"PROD155","Tablets","1984.42","Sony","STORE12","Nueva York","414","CUST185","49","Masculino","Regular","PROMO2","Regalo","27",2023-09-10,"2"
"PROD258","Tablets","364.72","HP","STORE20","Nueva York","298","CUST988","74","Femenino","Regular","PROMO1","Regalo","0.46",2023-01-22,"4"
"PROD487","Laptops","658","LG","24","chicago","10010.52","CUST204","25","Masculino","Premium",NA,"2x1","0.23",2023-06-10,"2"
"PROD252","Tcs","355.56","Samsung","STORE14","San Francisco","299","CUST786","35","F","Reiular","PROMO10","Regalo","0.04",2023-08-05,"9000"
"PROD390","TVs","958.49","Apple","STORE1","Nueva York","580","CUST359","56","Otro","Regular","PROMO5",NA,"0.13",2023-10-17,"3"
"PROD231","TVs","454.58","Lenovo","STORE2","Houston","920","CUST182","18","M","Nuevv","PROMO10","2x1","0.3",2023-06-23,"8"
"PROD228","TVs","671.33","HP","STORE1","Nueva York","330","CUST990","22","O","Regular","PROMO6","Descuento","5",2023-03-29,"4"
"PROD311","TVs","$294.95","Sony","STORE13","los ángeles","676","CUST764","62","Otro","Regular","PROMO6","Descuento","0.04",2023-02-05,"4"
"PROD48","Laptops","615.63","Bose","STORE2","Houston","923","CUST450","1973-09-27","Masculino","Premium","PROMO2","Descuento","0.04",2023-01-05,"8"
"PROD382","Laptops","1953.94","Sony","STORE31","San Francisco","676","CUST539","28","Masculino","Regular","PROMO2",NA,"0.34",2023-02-03,"4"
"PROD255","TVs","415.67","Bole","TND48","Nueva York","7954.596","CUST483","36","Otro","Regular","PROMO6",NA,"0.43",2023-06-03,"2"
"PROD156","Tablets","61.79","LG","STORE42","Chicago","587","CUST268","39","Otro","Regular","PROMO4","2x1","0.23",2023-08-07,"9"
"PROD285","Laptops","1022.27","Bose","STORE30","San Francisco","185","CUST359","113","otro","Regular",NA,NA,"0.41",2023-03-28,"3"
"PROD196","TVw","204.06","Samsung","STORE1","MIAMI","358","CUST634","128","O","Regular",NA,"Regalo","0.34",2023-09-19,"9"
"PROD169","Tablets","269.95","Apple","STORE24","Chicago","256","CUST601","74","Otro","Regular",NA,"Regalo","0.22",2023-09-10,"2"
"PROD389","Smartphones","486.46","HP","STORE12","San Francisco","143","CUST239","52","Otro","Premium","PROMO6","Descuento","0.34",2023-02-11,"5"
"PROD112","Audio","123.28","Dell","STORE29","Los Ángeles","978","CUST54","22","Femenino","Regglar","PROMO3","Descuento","0.23",2023-04-11,"3"
"PROD95","Accesorios","840.35","Samsung","STORE32","Los Ángeles","963","CUST18","68","femenino","Regnlar","PROMO4","Descuento","0.07",2023-04-03,"2000"
"PROD251","Smartphones","1008.72","Sony","STORE10","Nueva York","834","CUST312","45 años","Otro","Regular","PROMO2","2x1","0.08",2023-07-10,"2"
"PROD107","Audio","910.33","Sony","STORE50","Miami","964","CUST34","52","Masculino","dremium","PROMO8","2x1","28",2023-12-01,"-3"
"PROD368","Audio","414.83","Lenovo","STORE3","Houston","221","CUST295","69","Otro","Nuevo","PROMO4",NA,"0.31",2023-01-24,"7"
"PROD137","Tablets","1697.56","Dell","STORE8","Miami","664 m2","CUST850","25","Hombre","Regulai","PROMO10","2x1","0.45",2023-03-05,"3"
"PROD339","Audio","225980","LG","STORE25","Chicago","4337.892","CUST201","73","Femenino","Regular","PROMO7","Descuento","0.37",2023-09-23,"7"
"PROD156","Tablets","1804.74","Samsung","STORE24","Chicago","445 m2","CUST250","76","otro","Premium","PROMO6",NA,"1.2",2023-08-27,"3"
"PROD271","Accesorios","648.46","LG","STORE2","Miami","838","CUST852","75","Hombre","Regular",NA,"2x1","0.47",2023-12-25,"3"
"PROD60","TVs","340.18","HP","STORE49","Nueva York","531","CUST357","75","Masculino","Regular","PROMO10","Descuento","0.23",2023-01-03,"2"
"PROD203","Audio","553.27","Sony","STORE20","Nueva York","743","CUST423","31","Masculino","Premimm","PROMO4","2x1","0.28",2023-01-04,"2000"
"PROD221","TVs","1198.64","Lenovo","16","Chicago","9569.196","CUST624","66","Otro","Prehium","PROMO6","Regalo","1.48",2023-09-12,"7"
"PROD17","Audio","-956.58","HP","STORE25","Los Ángeles","146 m2","CUST64","28","Femenino","Regular","PROMO2",NA,"0.16",2023-12-11,"3"
"PROD445","Tazlets","139.13","Lenovo","46","Chicago","255","CUST364","59","Masculino","Regular","PROMO7","Descuento","44",2023-10-09,"9"
"PROD41","Accesorios","-185","HP","STORE37","NUEVA YORK","345","CUST122","50 años","Femenino","Nuevo","PROMO6","Regalo","0.48",2023-08-09,"2"
"PROD25","TVs","1636.67","Samsung","STORE25","Miami","666","CUST822","2006-09-27","Otro","Regular","PROMO9","Descuento","1.19",2023-06-05,"10"
"PROD239","Smartphones","1675.15","Apple","STORE26","LOS ÁNGELES","790","CUST752","23","O","Regular","PROMO4","Descuento","0.08",2023-10-03,"4"
"PROD332","Audio","422.41","Lenovo","STORE12","SAN FRANCISCO","681","CUST801","33","Masculino","Premium","PROMO3","Regalo","0.03",2023-01-09,"6"
"PROD275","Smartphones","674.67","Dell","STORE25","chicago","394 m2","CUST702","21","Masculino","Regular","PROMO1","2x1","0.22",2023-03-12,"5"
"PROD52","Smartphones","-1359.98","Dell","STORE34","Houston","103","CUST43","1945-09-27","Otro","Regular","PROMO10","Descuento","0.43",2023-07-25,"3"
"PROD199","Laptops","1867550","LG","STORE34","Miami","10441 sq ft","CUST784","62","femenino","Regular",NA,"Descuento","0.37",2023-03-21,"6"
"PROD267","Smartphones","361.76","Apple","STORE5","San Francisco","4112 sq ft","CUST420","50","Femenino","Premium","PROMO8","Descuento","0.08",2023-04-02,"9"
"PROD143","Laptops","1946.93","Apple","STORE4","Houston","171","CUST715","19","Femenino","Premium",NA,"Regalo","0.01",2023-06-09,"1"
"PROD201","TVs","1038140","HP","STORE40","Los Ángeles","418","CUST32","78","Hombre","Regular","PROMO10","Regalo","0.5",2023-10-05,"6"
"PROD494","Laptops","1006.03","Sons","STORE32","Nueva York","739 m2","CUST723","70","O","Premium","PROMO9","Descuento","0.36",2023-04-07,"7"
"PROD344","Accesorios","1019.22","Lenovo","47","Miami","320 m2","CUST398","66 años","Hombre","Premium","PROMO9","Regalo","0.06",2023-07-25,"10"
"PROD339","Smartphones","1104.46","Dell","STORE9","Los Ángeles","2432.664","CUST855","31","Femenino","Premium","PROMO9","2x1","0.45",2023-03-26,"4"
"PROD139","Tablets","326.29","Satsung","TND49","san francisco","164","CUST752","51","Femenino","Regular","PROMO6",NA,"0.09",2023-06-20,"6"
"PROD33","Laptops","1966.22","Sony","STORE7","Miami","934","CUST178","60","Femenino","Regular","PROMO5","Descuento","3",2023-11-30,"9"
"PROD457","Audio","1313.37","Samsung","STORE27","Los Ángeles","712","CUST609","72","Otro","Regular","PROMO5","Descuento","0.45",2023-12-29,"8"
"PROD105","Accesorios","-451.27","HP","STORE48","LOS ÁNGELES","972","CUST977","62","Femenino","Regular","PROMO5","2x1","0.4",2023-07-15,"10"
"PROD279","Tablets","1998.97","Apple","STORE11","San Francisco","302","CUST474","49","Femenino","Regular","PROMO8",NA,"0.38",2023-05-05,"3"
"PROD248","Laptops","239.94","Apple","STORE44","los ángeles","506","CUST102","19 años","F","Premium","PROMO5",NA,"0.06",2023-08-20,"6"
"PROD17","Accesorios","1040.84","Sony","TND12","MIAMI","944","CUST864","1947-09-27","Otro","Premium","PROMO2",NA,"0.03",2023-05-26,"8"
"PROD138","Laptops","$1920.35","LG","STORE13","san francisco","881","CUST236","44","M","Regular","PROMO1","Descuento","0.39",2023-10-17,"8"
"PROD456","Audio","$710.32","Dell","STORE30","Houston","864","CUST441","26","Masculino","Nueno","PROMO5","2x1","0",2023-02-27,"8"
"PROD18","Smartphones","173.51","Samsung","STORE3","Los Ángeles","916 m2","CUST814","38","Femenino","Regular","PROMO3",NA,"0.38",2023-08-12,"N/A"
"PROD408","Laptops","641.26","Lecovo","STORE11","Los Ángeles","992","CUST341","18","Masculino","Nuevo","PROMO5","Regalo","0.2",2023-06-09,"9"
"PROD102","Laptops","542.45","HP","STORE7","Los Ángeles","879","CUST955","57","Masculino","Regular",NA,NA,"0.44",2023-11-27,"2"
"PROD345","Laptops","750.51","Samsung","STORE34","Nueva York","628","CUST817","57","Mujer","Regular","PROMO1",NA,"0.47",2023-11-13,"3"
"PROD434","Smartphones","513.28","LG","STORE45","Miami","714","CUST632","77","Femenino","Regular","PROMO2","Descuento","0.48",2023-02-25,"7"
"PROD71","TVs","1155.7","Sony","STORE33","Miami","421","CUST888","29","otro","Regular","PROMO8",NA,"0",2023-04-04,"4"
"PROD359","Laptopq","560.58","Bose","42","Nueva York","913 m2","CUST872","64","Otro","Regular","PROMO6",NA,"0.37",2023-11-27,"9"
"PROD396","Laptops","423.76","Samsuvg","STORE27","Houston","4940.676","CUST161","22","Femenino","Regular","PROMO2","2x1","0.43",2023-06-11,"3"
"PROD489","Accesorios","583.97","Samsung","STORE3","Los Ángeles","494","CUST204","79","Otro","Nuevo","PROMO9","Descuento","0.03",2023-03-04,"5"
"PROD80","Audio","1875.1","Samsung","TND38","san francisco","695","CUST848","52","Femenino","Premium","PROMO10","Descuento","0.23",2023-07-04,"5"
"PROD131","Tablets","1853.04","Samsung","STORE10","Los Ángeles","966","CUST651","76","Hombre","Premium","PROMO3","Regalo","0",2023-01-11,"9"
"PROD415","Trs","1466.75","Sony","STORE4","Los Ángeles","895","CUST24","29","masculino","Regular","PROMO10","Descuento","0.41",2023-01-31,"3"
"PROD227","Audio","1348.52","Samsung","STORE25","san francisco","737","CUST540","29","otro","Premium",NA,"2x1","0.05",2023-05-25,"5"
"PROD21","Audio","1653.1","Apple","STORE13","Chicago","683","CUST40","19","Otro","Nuevo","PROMO1","Descuento","0.02",2023-03-30,"4"
"PROD238","Smartphones","304.6","HP","STORE25","Los Ángeles","514","CUST484","130","Femenino","Nuevo",NA,"Descuento","0.26",2023-01-25,"5"
"PROD318","TVs","1837.7","Apple","STORE25","Nueva York","220","CUST265","54","Otro","Regular","PROMO3","Regalo","0.4",2023-09-11,"7"
"PROD162","TVs","1164.77","Lenoio","STORE49","Los Ángeles","375","CUST439","36","Femenino","Regular","PROMO5","2x1","0.12",2023-03-29,"6"
"PROD28","Smartphones","319.1","Sony","STORE50","Miami","438","CUST37","41","Otro","Nuevo","PROMO5","2x1","0.03",2023-07-20,"3"
"PROD420","Laptops","252.26","Apple","STORE11","Los Ángeles","2691","CUST206","66","Masculino","Regular","PROMO3",NA,"0.49",2023-10-05,"9"
"PROD154","Audio","390.08","Bose","TND19","Houston","743","CUST187","63","Otro","Premium","PROMO3",NA,"0.11",2023-03-07,"3"
"PROD129","Tablets","1264.03","Sony","STORE50","CHICAGO","856","CUST191","79","Masculino","Premium","PROMO6",NA,"0.48",2023-04-19,"6"
"PROD90","Audio","1276.05","Sowy","STORE14","Nueva York","906","CUST550","46","Masculino","Regulay","PROMO2","Descuento","0.5",2023-08-26,"8"
"PROD277","Tablets","447.65","LG","TND34","nueva york","557","CUST163","54","Femenino","Regular","PROMO6",NA,"0.46",2023-06-01,"8"
"PROD426","Audiq","665.52","LG","STORE14","Los Ángeles","123","CUST922","22","Otro","Regular","PROMO6","Regalo","0.24",2023-12-29,"3"
"PROD376","Tablets","517180","HP","STORE44","miami","2906 sq ft","CUST64","43 años","Femenino","Premium","PROMO1","2x1","0.38",2023-09-11,"7"
"PROD469","Laptops","1405.99","Apple","STORE45","Chicago","260","CUST441","123","Femenino","Regular","PROMO7","Regalo","0.38",2023-11-09,"-10"
"PROD358","TVs","-77.74","HP","STORE31","Los Ángeles","665","CUST440","31","Masculino","Regular","PROMO4","Descuento","0.28",2023-09-19,"9"
"PROD121","TVs","970.77","Lenovo","STORE33","san francisco","4693.104","CUST811","61","femenino","Premium","PROMO3","2x1","0.03",2023-02-27,"2"
"PROD163","Tablets","417.55","HP","31","Houston","2798.64","CUST827","27","Femenino","Regular","PROMO9","2x1","0.45",2023-02-21,"5"
"PROD94","Accesorios","1531.78","Sony","STORE39","San Francisco","470","CUST629","71","otro","Regular","PROMO5","Descuento","0.1",2023-09-28,"-6"
"PROD12","Accesorios","160.55","LG","STORE4","nueva york","207 m2","CUST585","19","Femenino","Nuevo","PROMO7","2x1","1.08",2023-03-03,"6"
"PROD481","Seartphones","155.34","senovo","STORE28","Miami","523","CUST560","25","Otro","Regular","PROMO1",NA,"0.09",2023-06-02,"-8"
"PROD249","TVs","424.66","Lenovo","STORE2","HOUSTON","630","CUST109","24","Masculino","Regular","PROMO3","2x1","0.01",2023-10-17,"5000"
"PROD492","Laptops","1529.85","HP","STORE40","Nueva York","9278.568","CUST762","46","Otro","Premium","PROMO3","Descuento","0.39",2023-01-11,"9"
"PROD141","Tablets","1135.44","Lenovo","STORE13","Miami","684","CUST490","23","Otro","Regular","PROMO3","Descuento","11%",2023-06-10,"7"
"PROD306","Smartphones","113.34","Bose","STORE45","Miami","988","CUST870","78","Otro","Regular","PROMO8",NA,"0.21",2023-11-01,"5"
"PROD448","Accesorios","1325.06","Apple","STORE6","Nueva York","379","CUST529","45","Femenino","Premium","PROMO4","2x1","0.27",2023-07-27,"4"
"PROD33","Accesorios","1010.74","Apple","STORE22","Houston","493","CUST388","2003-09-27","Femenino","Premium",NA,"2x1","0.13",2023-11-22,"4"
"PROD152","Smartphones","512.5","LG","STORE12","Houston","7578 sq ft","CUST584","19","Otro","Regular","PROMO8",NA,"0.11",2023-02-20,"3"
"PROD9","Accesorios","1377.95","Bose","STORE32","Chicago","248","CUST23","74","Otro","Regular",NA,"2x1","0.15",2023-04-30,"9"
"PROD159","Tablets","166.66","Sony","STORE23","Houston","385","CUST565","133","Masculino","Premium","PROMO1","Regalo","0.12",2023-09-26,"5"
"PROD352","Laptops","466.03","Sony","33","san francisco","642","CUST629","33 años","Femenino","Nuevo","PROMO1","Regalo","0.39",2023-04-11,"-1"
"PROD194","Accesorios","1544900","LG","STORE21","MIAMI","9225 sq ft","CUST176","48","femenino","Premium",NA,NA,"0.1",2023-06-05,"5"
"PROD384","Accesorios","1869.9","Samsung","STORE6","Miami","423","CUST152","56","M","Regular","PROMO8","Regalo","0.2",2023-09-03,"7"
"PROD287","gccesorios","1213.04","HP","STORE49","Los Ángeles","572 m2","CUST907","48","Otro","Regular","PROMO6","Regalo","7%",2023-12-12,"7"
"PROD60","Accesorlos","1193.35","Samsung","39","Houston","6318 sq ft","CUST126","60","Femenino","Regular","PROMO10","Regalo","0.47",2023-07-24,"6"
"PROD91","Accesorios","-1690.26","Lenovo","31","Chicago","195","CUST101","52","Femenino","Regular","PROMO8","Descuento","0.17",2023-05-19,"9"
"PROD99","Accesorios","-154.76","HP","STORE17","MIAMI","485","CUST545","44","Otro","Regular","PROMO5","2x1","0.36",2023-05-26,"5"
"PROD374","Audio","$937.78","LG","STORE3","Los Ángeles","971","CUST867","57 años","Otro","Regular","PROMO9","2x1","0.01",2023-06-24,"9"
"PROD225","Tablets","1884.66","Bose","34","San Francisco","302","CUST936","18","Masculino","Regular","PROMO5","2x1","0.08",2023-09-08,"3000"
"PROD407","vmartphones","1055.38","Dell","STORE35","San Francisco","146","CUST318","45","Femenino","Nuevo","PROMO3","Regalo","0.2",2023-04-03,"6"
"PROD370","Tablets","1262.79","HP","STORE31","Miami","306","CUST682","30","Otro","Nuevo","PROMO10",NA,"0.03",2023-10-27,"9"
"PROD421","Audio","816.06","HP","STORE49","Chicago","376 m2","CUST115","38","Otro","Regular","PROMO1",NA,"0.01",2023-04-06,"N/A"
"PROD202","Accesorios","812.86","Apple","5","Nueva York","140","CUST267","40","Masculino","Regular","PROMO9","2x1","0.46",2023-01-25,"9"
"PROD171","Smartphones","1978.17","LG","45","San Francisco","3412 sq ft","CUST164","103","masculino","Reguljr",NA,NA,"0.26",2023-08-17,"N/A"
"PROD147","Tls","1543.26","Sony","TND46","Chicago","386","CUST916","32","Otro","Regular","PROMO1",NA,"0.48",2023-10-29,"4"
"PROD400","Accesorios","$833.34","Lenovo","TND13","Los Ángeles","916","CUST284","20","Femenino","Regular","PROMO2",NA,"44",2023-04-28,"8"
"PROD239","TVr","255.94","LG","39","CHICAGO","6479.928","CUST382","53","F","Premium","PROMO10",NA,"0.41",2023-10-02,"N/A"
"PROD167","Smartphoqes","329.89","Sony","STORE30","Chicago","2390 sq ft","CUST95","52","Masculino","Premidm","PROMO10",NA,"0",2023-09-25,"7"
"PROD96","Laptops","1026.3","Samsung","STORE37","Los Ángeles","556 m2","CUST571","30","O","Regular","PROMO9",NA,"0.28",2023-09-25,"3"
"PROD240","Tablets","1487.67","Bose","STORE12","Chicago","343","CUST271","67","Otro","Premirm",NA,"Regalo","0.4",2023-11-14,"7"
"PROD306","Laptops","1242.35","Apple","STORE14","Houston","734","CUST931","71","Femenino","Nuevo","PROMO2","2x1","0.5",2023-03-30,"1"
"PROD403","TVs","1953.92","LG","STORE27","Houston","1582 sq ft","CUST235","73","Masculino","Premium","PROMO6",NA,"0.22",2023-03-22,"-3"
"PROD132","Tablets","53400","LG","STORE16","HOUSTON","834","CUST588","2002-09-27","O","Regular",NA,"2x1","0.42",2023-11-17,"8"
"PROD179","Ancesorios","132.81","Samsung","6","MIAMI","9203.22","CUST874","38","Otro","Regular","PROMO2","2x1","0.04",2023-07-17,"-8"
"PROD163","Tablets","714.7","Dell","TND1","San Francisco","920","CUST74","1979-09-27","Femenino","Premium","PROMO1","Descuento","0.3",2023-11-20,"9"
"PROD290","Smartphoned","1766.78","LG","STORE24","Nueva York","4014.972","CUST174","65","Femenino","Regrlar","PROMO5",NA,"0.39",2023-08-01,"4"
"PROD413","TVs","527.56","Lenovo","STORE4","Houston","906","CUST499","57","Otro","Premium","PROMO9","Descuento","0.14",2023-01-16,"8"
"PROD77","Tablets","951.37","Dell","STORE27","Chicago","1937.52","CUST804","114","Otro","Regular","PROMO10","Descuento","0.26",2023-03-15,"6"
"PROD484","Tablets","1295.86","Sony","STORE21","San Francisco","683","CUST922","77","Masculino","Regular","PROMO8","Descuento","0.2",2023-06-04,"N/A"
"PROD468","Laptops","$846.41","Apple","37","CHICAGO","201","CUST485","1946-09-27","Otro","Premium","PROMO2","Descuento","0.38",2023-08-28,"5"
"PROD310","Accesorios","1741.02","Samsung","STORE17","Houston","6522.984","CUST723","150","Otro","Regular","PROMO6","2x1","0.4",2023-11-08,"4"
